#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2026-03-26-04-08-43
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents	ip_proto
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]	count
1302203844.767481	ClPlZ5135TGxyaA1m7	196.175.181.32	49636	210.234.250.63	80	tcp	-	-	-	-	OTH	F	F	0	C	0	0	0	0	-	6
1302203844.767769	C9Kitk1y0HBCWZv6e3	196.175.181.32	49637	210.234.250.63	80	tcp	-	-	-	-	OTH	F	F	0	C	0	0	0	0	-	6
1302203845.067984	CabpqR2LZq9SvYj1kh	196.175.181.32	49641	210.234.250.63	80	tcp	-	-	-	-	OTH	F	F	0	C	0	0	0	0	-	6
1302203845.196502	CC4JR033dknzVSR4Ni	196.175.181.32	49645	210.234.250.63	80	tcp	-	-	-	-	OTH	F	F	0	C	0	0	0	0	-	6
1302203845.421019	C3r7DM3hjqVeziTuS7	196.175.181.32	49649	210.234.250.63	80	tcp	-	-	-	-	OTH	F	F	0	C	0	0	0	0	-	6
1302203845.596743	CoT3oD3Oi1OzQY5zzc	196.175.181.32	49653	210.234.250.63	80	tcp	-	-	-	-	OTH	F	F	0	C	0	0	0	0	-	6
1302203845.601384	C9683E2i5JjRXHUuPi	196.175.181.32	49653	210.234.250.63	80	tcp	-	0.001034	443	0	OTH	F	F	0	^cCDcCcC	1	495	0	0	-	6
1302203845.072560	C8ZIF13nBH72cNE9Yj	196.175.181.32	49641	210.234.250.63	80	tcp	-	0.120269	534	521	OTH	F	F	0	^cCDd	1	586	1	573	-	6
1302203844.769541	CQxcGO9rCIKbQsux4	196.175.181.32	49634	210.234.250.63	80	tcp	-	0.007920	592	0	OTH	F	F	0	^cCD	1	644	0	0	-	6
1302203842.269060	CF1PKb2mCDlsXS6ix1	196.175.181.32	49617	210.234.250.63	80	tcp	-	0.001891	599	0	OTH	F	F	0	^cCD	1	651	0	0	-	6
1302203842.254093	Co4zla20yMRqkGEv8f	196.175.181.32	49613	210.234.250.63	80	tcp	-	0.004086	596	0	OTH	F	F	0	^cCD	1	648	0	0	-	6
1302203842.253476	C7y2rA24k5lXZBKPv2	196.175.181.32	49610	210.234.250.63	80	tcp	-	0.004259	596	0	OTH	F	F	0	^cCD	1	648	0	0	-	6
1302203842.253467	CSm5pB42bvQdW1m4Gk	196.175.181.32	49611	210.234.250.63	80	tcp	-	0.003981	595	0	OTH	F	F	0	^cCD	1	647	0	0	-	6
1302203842.252736	CgRd2TSOZsKRZo8lh	196.175.181.32	49609	210.234.250.63	80	tcp	-	0.003128	593	0	OTH	F	F	0	^cCD	1	645	0	0	-	6
